task,score,data_path,data_url
Q1,0.0,data/ae7cc902-be4b-4ca5-a144-0fb91e07fc6e/0f3ca93a-c612-414d-8dfb-0a350e2e0c8c/data.csv,https://data.ok.gov/sites/default/files/res_offender_recidivism__-_line_chart_gs8k-2fja.csv
Q1,2.0,data/ad06cadd-2b75-4204-ba9f-6ac1a1fc2b43/fe6aeffb-56ff-4cf8-ae1a-4d4e93986189/data.csv,https://data.ok.gov/sites/default/files/res_unrestrained_occupant_fatalities_-_column_chart_36y9-ss2n.csv
Q1,2.0,data/bab51143-8199-47c8-823e-a423dcce57eb/b6a1098e-e171-436b-a28f-9fa1617ba792/data.csv,https://data.ok.gov/sites/default/files/res_careertech_industry_credentials_sr7e-64ba.csv
Q1,0.0,data/28b657b2-0dc6-428f-adaa-a7dffa04ebbf/9d861a13-830d-46e1-a4bd-7d96b4ee1461/data.csv,https://data.ok.gov/sites/default/files/res_water_contaminent_levels_wuzh-gazj.csv
Q1,0.0,data/f9647b3d-eabe-4973-83b4-3ebb66f619a6/c1f1400e-003c-4003-9b68-244e8edc921d/data.csv,https://data.ok.gov/sites/default/files/res_moodys_bond_rating_j3uz-tqvh.csv
Q1,0.0,data/74abe22d-da56-4fe0-843f-5a96ca324e9e/9ab867b4-a4ef-45ea-8674-2884f7588201/data.csv,https://data.ok.gov/sites/default/files/res_kindergarten_enrollment_k6hj-h56r.csv
Q1,0.0,data/b5140df0-4f56-417c-8748-c6bffba0f8fa/8b12f660-8126-41d8-9d22-db53f0c8c040/data.csv,https://data.ok.gov/sites/default/files/res_agriculture_and_biosciences_employment_-_line_chart_eh2x-sdrx.csv
Q1,0.0,data/f7640fc1-a860-4581-974e-f3ae5516bd7b/092b9a6b-6e94-43ef-8f08-bc0ee3ef0a2a/data.csv,https://data.ok.gov/sites/default/files/res_recurring_findings_-_line_chart_cxvf-t3kk.csv
Q1,0.415619047619,data/36cc7857-1145-4d6b-93a6-39321820f0e3/2711160d-8ae1-4b8f-86f3-ff43480b8a50/data.csv,https://data.ok.gov/sites/default/files/res_prescription_monitoring_program_-_line_chart_7fy3-xh64.csv
Q1,0.0,data/52c12a19-ddfe-40c3-8f50-bb94045be2c9/4e07d2cb-ef2d-421b-9b2b-22434b1bfeb0/data.csv,https://data.ok.gov/sites/default/files/res_adult_obesity_c8ey-2a5p.csv
Q1,0.0,data/f7640fc1-a860-4581-974e-f3ae5516bd7b/180f3c79-f099-47e0-97a2-b6aa5d030aab/data.csv,https://data.ok.gov/sites/default/files/res_recurring_findings_huug-eu9e.csv
Q1,0.0,data/0501d681-2cb2-4418-aeb2-8d0314a2477a/f9302eb3-d080-431a-83a0-ab6247462718/data.csv,https://data.ok.gov/sites/default/files/res_stormready_oklahoma_jurisdictions_jwms-dkkk.csv
Q1,0.0,data/cb531418-84ce-468c-96b5-46e956df57e1/e29192e4-d323-4312-81e2-eb83756e1650/data.csv,https://data.ok.gov/sites/default/files/res_structurally_deficient_bridges_-_line_chart_2iy6-ee8q.csv
Q1,0.0,data/192a0e86-cab0-4e15-99af-1a39470cae53/1c5aae90-e7b8-4ff2-a5b9-d1756d6580b2/data.csv,https://data.ok.gov/sites/default/files/res_high_performing_schools_-_column_chart_pi7s-22va.csv
Q1,0.0,data/7351e25d-658f-4e74-b415-af4e94c7c5fe/dc2ae076-427d-40f1-8e96-d73beaa1b43e/data.csv,https://data.ok.gov/sites/default/files/res_aerospace_and_defense_exports_ghhs-tzn2.csv
Q1,0.0,data/675fd392-7d90-42ed-9afa-54960c408deb/46948145-5e8e-4cdb-bef1-59d6b2a96a67/data.csv,https://data.ok.gov/sites/default/files/res_it_first_call_resolution_rate_v9vs-k3yj.csv
Q1,0.0,data/faec3a7a-a439-4e2a-b0e8-b2f5ac2389a3/13d5931a-6861-4d63-b3ef-efd43e14c439/data.csv,https://data.ok.gov/sites/default/files/res_transportation_and_distribution_exports_-_column_chart_fgva-n9zr.csv
Q1,0.0,data/87007c48-e038-44fb-8007-c21139a46662/6d52290e-18c3-45bc-a1bf-7ca857eb424f/data.csv,https://chronicdata.cdc.gov/views/b2jx-uyck/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/e30ef489-deea-4ea5-933d-efb76145e79e/95062cc9-aa34-43c8-8748-a6fd0919d47e/data.csv,https://data.medicare.gov/api/views/6pfg-whmx/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/b1426931-59cd-452e-af28-681dd1a99b4f/06666bbe-3894-4120-8cbe-9d56c0dbdcaf/data.csv,https://data.medicare.gov/api/views/tf3h-mrrs/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/cc1901e7-a008-4eed-b045-3f2be7fd024a/4395aef8-dfcf-420c-a97e-186d759ca1f2/data.csv,https://openei.org/doe-opendata/dataset/9dcd443b-c0e5-4d4a-b764-5a8ff0c2c92b/resource/5a674014-9049-44d2-bcfd-60c6ab067e76/download/cityshco2015.csv
Q1,0.0,data/e090713c-62b3-4dba-a0e9-fab3ff08c3ff/f92fb4a7-c4c0-4a8e-b33c-19fd2720192e/data.csv,https://data.medicare.gov/api/views/s5pj-hua3/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/23b7c2d2-d381-4848-bfa8-64fab09389a4/173d3f51-d14f-444d-99f7-8d17175ddcf0/data.csv,https://data.medicare.gov/api/views/6pfg-whmx/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/d409d388-d2b1-4065-8a23-ec3763296086/b376caa6-a693-4cdd-86c9-12f5339aacde/data.csv,https://chronicdata.cdc.gov/views/cpem-dkkm/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/9fbee1d0-f769-42a0-9162-f9188297c404/cf8828ca-a542-4706-994f-2265605f335e/data.csv,https://explore.data.gov/download/zrnt-3pme/CSV
Q1,0.0,data/70bec533-7979-41d8-b223-0a506d84c758/59565e50-29d3-4072-a9b3-89a7d4c22fee/data.csv,https://data.medicare.gov/api/views/xzuw-fups/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/ab9f37e9-5990-40c2-9047-9c1e897d7adc/00fea83c-df2f-487b-b123-2d8c219dce64/data.csv,https://data.medicare.gov/api/views/tf3h-mrrs/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/2b4a7fc8-6b47-4c20-ac2c-edd87bc6585d/1a648d92-66ce-4ccc-ab4b-e809bf4f916b/data.csv,https://data.ok.gov/sites/default/files/res_2013_report_of_5_%25_most_underutilized_properties-_tier_3_emwg-awtb.csv
Q1,0.0,data/83a70c7e-9992-4676-8360-44d0fd97e3a6/56dfabc5-a781-415b-99a0-54d33c588968/data.csv,https://data.ok.gov/sites/default/files/res_2012_underutilized_property_-_tier_3_y4km-7bmd.csv
Q1,0.0,data/83a70c7e-9992-4676-8360-44d0fd97e3a6/22795470-2c1c-4a0a-9083-fd06df32d8ff/data.csv,https://data.ok.gov/sites/default/files/res_2012_oklahoma_state_underutilized_properties_-_tier_2_28t2-537u.csv
Q1,0.0,data/c478a4dd-011f-4950-a326-79366e379788/47f5ea32-afbd-433e-a2e2-8dd0e0a2fbcf/data.csv,https://data.medicare.gov/api/views/x663-bwbj/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/c75b9396-085b-4bf0-be1d-089ed6aec7bd/eb21943a-ea32-4dd3-be03-9de7cfd60a5d/data.csv,https://data.medicare.gov/api/views/s5pj-hua3/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/a09a48b9-ba01-4eb9-bd8a-4d7098b39f79/ad1b986a-b1fb-4681-840c-2455a4e550b8/data.csv,http://epa-rsei-pds.s3.amazonaws.com/index.html
Q1,0.0,data/223f6ec0-abf7-4c23-a485-437bcc38d2cc/9c016348-120d-4e05-b499-f5ddbbfe2638/data.csv,https://data.medicare.gov/api/views/tf3h-mrrs/rows.csv?accessType=DOWNLOAD
Q1,1.0,data/69cc4c7f-ab4c-46e2-8194-7633e2df8b77/78c0477e-cd0d-4249-a775-9fdc0155389e/data.csv,https://data.medicare.gov/api/views/s5pj-hua3/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/5353a2ca-faaa-409d-90ae-6fc3603e5de4/fb960722-453d-46a9-9fa8-8c836dbf3233/data.csv,https://data.medicare.gov/api/views/xzuw-fups/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/8317830f-4021-42e4-8f8b-a9e1e314ad08/09e05e0c-6c93-4672-a3a7-3f8291ee84e8/data.csv,https://data.medicare.gov/api/views/6pfg-whmx/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/b8f79186-820c-410f-9d88-c5a0c6276763/76f36c2d-765c-41cd-9502-d9e6b4fc3afb/data.csv,https://data.medicare.gov/api/views/x663-bwbj/rows.csv?accessType=DOWNLOAD
Q1,3.0,data/f57ffb59-c1d0-4ec2-bb9b-85934fd73a01/8371fe16-a619-4d88-b566-5a91cae5049c/data.csv,https://data.medicare.gov/api/views/s5pj-hua3/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/f94a52a7-9bd1-4913-bacf-13188c86371d/59d15262-6c65-4b66-9b7a-6ffdfed73108/data.csv,https://data.medicare.gov/api/views/vtqa-m4zn/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/a838be99-f832-4319-a988-1b929ee8e5d9/9d6ec49c-bbc6-4613-aebe-5f4f431a362f/data.csv,https://explore.data.gov/download/zrnt-3pme/CSV
Q1,0.0,data/d45d5fce-0598-41ec-b51c-2782db09a4fe/b988463f-7e08-47e3-a47f-867edce251d4/data.csv,https://data.medicare.gov/api/views/x663-bwbj/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/1bdbbdc4-fd4f-43d9-8737-1ac85b61543a/a9260dd8-bdf3-4357-972b-93e0d171cfb2/data.csv,https://data.medicare.gov/api/views/s5pj-hua3/rows.csv?accessType=DOWNLOAD
Q1,0.41684981685,data/32bb94a7-8c31-46e8-aa93-6cab6b0f7736/1ac4fc6e-4c2d-48af-8b71-252b71e60489/data.csv,https://data.ok.gov/sites/default/files/res_2014_report_of_underutilized_properties-_tier_1_gxu6-45ft.csv
Q1,0.0,data/e8003463-c347-44c9-bc39-151b5a06eece/23ad597c-72b4-4c19-aceb-09cb804c403c/data.csv,https://data.nrel.gov/files/50/IndustrialCombEnergy_2014%20%281%29.csv
Q1,2.0,data/91c910ff-4878-4c1f-b89a-5bdd8533aade/a0cb148e-d681-4ef1-9560-72360c5a857a/data.csv,https://data.medicare.gov/api/views/x663-bwbj/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/32bb94a7-8c31-46e8-aa93-6cab6b0f7736/089f830b-939b-48c8-a1ef-cb161fa427f4/data.csv,https://data.ok.gov/sites/default/files/res_2014_report_of_underutilized_properties-_tier_2_hvza-kymx.csv
Q1,0.418307804522,data/14581abd-8fad-4b49-92af-ae9bc1c904b0/a0466df5-36c1-4f53-94f0-0045c4fbb0b3/data.csv,https://data.cdc.gov/api/views/ya9m-pyut/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/35dc2892-f7ef-4c85-ab64-ae202f60dde2/4238d0e5-b307-4fb3-bada-f0dc914823c7/data.csv,https://data.medicare.gov/api/views/x663-bwbj/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/10dc39c6-822b-4db3-9e35-c8e94a296eb2/8a178941-210e-4203-b0b9-9407bb1151b7/data.csv,https://chronicdata.cdc.gov/api/views/cpem-dkkm/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/cc1901e7-a008-4eed-b045-3f2be7fd024a/ca50e975-6375-42cd-ac6f-29f33d1987da/data.csv,https://openei.org/doe-opendata/dataset/9dcd443b-c0e5-4d4a-b764-5a8ff0c2c92b/resource/c57a3876-9d23-4498-8009-f2e0ad07bb70/download/cityshca2015.csv
Q1,0.0,data/e58fe63a-d44d-4537-9d43-a40420163a11/3f505754-54a6-4d5e-9cc9-7cdb309d1985/data.csv,https://data.medicare.gov/api/views/x663-bwbj/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/9f179164-a206-4ac1-abbf-8521f5928d56/6743eabc-4af0-4feb-a39f-7cb7a2d2386b/data.csv,https://data.medicare.gov/api/views/xzuw-fups/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/a50e2fac-fcbb-44ae-b398-518b36a979e6/024cd358-256f-45cf-9537-b9a62aad4550/data.csv,https://data.ok.gov/sites/default/files/2015%20Top%205%20Percent%20Most%20Underutilized%20Properties.csv
Q1,0.0,data/8e8c0d03-1f46-4bc4-b4a9-d4a01cd5691e/f7e9b65d-132e-453b-821a-6aa9d4b457dd/data.csv,https://data.medicare.gov/api/views/tf3h-mrrs/rows.csv?accessType=DOWNLOAD
Q1,0.415762834418,data/5c506278-5a56-4c73-a1d7-c999d81e35f5/b584d73d-dc24-4b4c-a138-9f23ff5de3c4/data.csv,http://enterprisecontent-usfs.opendata.arcgis.com/datasets/e8c607c20bbb4c4a91f597cbb908cc3b_0.csv
Q1,0.0,data/778e142c-dd2f-414a-a9ed-c73e951a259e/fd66a00d-57f4-4757-892a-83ea71186526/data.csv,https://gdr.openei.org/files/1029/AnalogueSampleSites.csv
Q1,0.0,data/57fdce76-e7e1-4551-885f-40e0b0937aa4/2fe47990-0d74-459c-9a48-deff5d3fd697/data.csv,https://data.medicare.gov/api/views/xzuw-fups/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/32bb94a7-8c31-46e8-aa93-6cab6b0f7736/9b0a12c3-db39-4174-b91f-87b1dc38c66b/data.csv,https://data.ok.gov/sites/default/files/res_2014_report_of_5%25_most_underutilized_properties-_tier_3_npks-m9id.csv
Q1,0.0,data/a6ff0089-3109-49f3-b977-c4860daf6d66/a6b1022e-81f7-478f-98cb-2dd7e25461f6/data.csv,https://data.medicare.gov/api/views/xzuw-fups/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/ca74bf60-1e64-48d8-965a-6690f3113dce/401154fe-8363-4607-9c03-a740f036a733/data.csv,https://data.medicare.gov/api/views/6pfg-whmx/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/7e94a8ab-dfa3-4efa-ae35-da6dcd6a18a5/bfc76edc-1d8f-42bb-adb9-d86c262a1359/data.csv,https://data.medicare.gov/api/views/vtqa-m4zn/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/b0de0d33-e430-4818-b0ef-e252f51a50ff/6fd62d97-9598-4b3b-a145-80ca825fd4e2/data.csv,http://www2.census.gov/acs2012_5yr/pums/csv_pus.zip
Q1,0.0,data/09fbc01a-b2fa-4883-a009-276f50d12e76/be199df4-2bd6-4ce2-8349-fb0f88ff06f8/data.csv,http://www2.census.gov/acs2012_5yr/summaryfile/2008-2012_ACSSF_All_In_2_Giant_Files(Experienced-Users-Only)/Tracts_Block_Groups_Only.tar.gz
Q1,0.0,data/6260b48d-dd0d-46f0-8d0c-d03eb3f7c359/bf65c41c-2ec0-49ee-a5b3-a9364eca8e1c/data.csv,http://www2.census.gov/acs2012_5yr/summaryfile/2008-2012_ACSSF_All_In_2_Giant_Files(Experienced-Users-Only)/All_Geographies_Not_Tracts_Block_Groups.tar.gz
Q1,0.0,data/a755ca95-c06e-4033-b607-9132053974c3/9e83782b-e57a-4e8f-9d48-e7f7daf927cd/data.csv,https://jornada.nmsu.edu/sites/jornada.nmsu.edu/files/data/Jornada_301002_aggregate_littermass_data.csv
Q1,0.0,data/944f7b7b-6659-478e-b31c-7ff6a0e8701a/e73ed8e7-1b90-4d64-8eeb-e2ac13d06672/data.csv,http://www2.census.gov/acs2009_5yr/pums/csv_pus.zip
Q1,0.0,data/bf9e8b5c-4c8e-49d8-93ad-4bcf0ee34f36/86b37986-b225-49ad-a92a-d0427a53264d/data.csv,https://data.cdc.gov/api/views/m6gf-vfkz/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/927d70fa-3950-4d38-8f20-1d23587a723e/edceaeca-c2c7-4f7b-b396-40e4b25484d8/data.csv,https://data.cdc.gov/api/views/b4av-siev/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/b7db6d44-fbfe-4ce3-8b8c-626cacb5e195/04857ec9-ce8c-4308-9f28-30f4d78a3cd7/data.csv,http://www2.census.gov/acs2013_5yr/summaryfile/2009-2013_ACSSF_All_In_2_Giant_Files(Experienced-Users-Only)/All_Geographies_Not_Tracts_Block_Groups.tar.gz
Q1,0.0,data/9dd00423-5d3f-4004-b790-833452bb12cf/9d92e097-2c04-43f7-acfa-2b459be8a982/data.csv,https://data.medicare.gov/api/views/99ue-w85f/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/bd7e6aec-28a7-4aef-bb6d-863eb7e4244c/0b6930dd-5c74-40ad-89ed-7f29ff91d1fa/data.csv,https://data.medicare.gov/api/views/9g7e-btyt/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/bf600061-b45a-4a76-b413-3033cf9e4640/15d4d4bc-e973-4834-8868-f2926092e225/data.csv,http://www2.census.gov/acs2009_5yr/summaryfile/2005-2009_ACSSF_All_In_2_Giant_Files(Experienced-Users-Only)/Tracts_Block_Groups_Only.zip
Q1,0.0,data/3aa4588b-cf86-44b5-980b-446fe4dd9e15/eae6559a-f10c-46dc-abee-91e8ef5756a5/data.csv,https://www.ssa.gov/disabilityresearch/documents/nscf/Data%20Files/NSCF_PUF_2012.csv
Q1,0.0,data/35614b97-2507-4fe5-95e6-c8e3d42293cc/72a38626-442d-4e75-aa7b-f6ff97e1b9f2/data.csv,https://data.medicare.gov/api/views/99ue-w85f/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/741119a4-fa5e-416b-ade9-164eaa31daf3/82d7db8e-4b77-424c-a4fc-6e62fc7fd172/data.csv,https://chronicdata.cdc.gov/views/8hxn-cvik/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/17bba21e-6a85-46e6-ab44-9d7e464594d0/186851e9-073a-4f08-9199-f0b321be8a5a/data.csv,http://www2.census.gov/acs2009_5yr/summaryfile/2005-2009_ACSSF_All_In_2_Giant_Files(Experienced-Users-Only)/All_Geographies_Not_Tracts_Block_Groups.zip
Q1,0.0,data/54962b98-eaab-45e0-ad77-2a68be28e323/f7068e34-f8d5-4f1c-8d35-df7bab2021ea/data.csv,http://www2.census.gov/acs2013_5yr/summaryfile/2009-2013_ACSSF_All_In_2_Giant_Files(Experienced-Users-Only)/Tracts_Block_Groups_Only.tar.gz
Q1,0.0,data/1d894f79-c18b-409c-aedf-05ebaeb4d467/f9b0c979-d42a-45b4-9afa-c8a62fec621f/data.csv,http://www2.census.gov/acs2011_5yr/pums/csv_pus.zip
Q1,0.0,data/2027c6f9-1ddf-403d-bd4c-94292fa6fa40/6e0342ac-55aa-4144-b184-4d13dc0c18e4/data.csv,https://data.transportation.gov/api/views/bkh6-tj42/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/27ded3bb-4eeb-4c1b-be7d-a6c0c915a54e/3bc0d172-2fcf-4094-890b-66fcb192f677/data.csv,https://ecos.fws.gov/ServCat/DownloadFile/101428?Reference=61056
Q1,0.0,data/35bcf149-e73f-48c4-9f6a-ae0a646dd84a/97951478-29e4-4bad-a1dc-30b0a9284854/data.csv,https://www.ssa.gov/open/data/Combined-Disability-Processing-Time.csv
Q1,0.0,data/9d2dcfe7-aa40-463d-a211-5c360d6cb11d/8ec91787-0a9c-447a-ad3f-de2bf4e71f30/data.csv,https://chronicdata.cdc.gov/views/4yyu-3s69/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/03adb5a4-d873-4217-a864-fc6c10e36080/3bf8bc85-fd77-422d-9f24-5b8108a6ecd1/data.csv,https://chronicdata.cdc.gov/views/dhsy-4sea/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/d8fdccf0-014f-4e1e-b86e-a84d37b44163/8c3d19a7-d13e-446b-abb4-cc5a96c6d7a7/data.csv,https://data.cdc.gov/api/views/cjae-szjv/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/1a427eb2-bd07-4dce-904b-6c90ad17a6e9/ad07b7cc-7a12-4c37-ae5b-b2d4838adab6/data.csv,https://data.medicare.gov/api/views/xubh-q36u/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/9647e220-b601-4348-97eb-5b00e91d7eca/80f5cd03-6213-4c65-9e83-d63ea442d2d8/data.csv,https://data.medicare.gov/api/views/xubh-q36u/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/e212eb5b-41d4-4aa0-b0f9-174e6c54fd66/1864332b-003b-4629-b0ac-8e705f645fe7/data.csv,https://data.medicare.gov/api/views/gbq5-7hzr/rows.csv?accessType=DOWNLOAD
Q1,3.0,data/b33f4d7c-f4fb-4301-8654-d5d8d7bb32ee/90e880fd-bf1d-4d14-88b4-298a0a77e161/data.csv,https://data.cdc.gov/api/views/dhsy-4sea/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/1a608527-3d61-46d4-9c50-2b8664cb2ad1/a0865460-0770-487e-857b-1b76d2fce3cc/data.csv,https://data.cdc.gov/api/views/4yyu-3s69/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/6ba90307-5cab-4617-a9ad-63dd5774886f/0e2d1f2b-46b8-459e-8ed7-b90456cf5735/data.csv,https://data.medicare.gov/api/views/xubh-q36u/rows.csv?accessType=DOWNLOAD
Q1,3.0,data/e2b44fff-3713-4ff9-a969-f030d30fe264/0d091aca-c189-4a44-8c38-c304f0d13a55/data.csv,https://chronicdata.cdc.gov/views/kpwh-eddm/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/5fe32b31-3e91-46ea-88ee-6f8561f672de/0d6954fd-564f-4bf8-b8a0-78fc67bc39e9/data.csv,https://data.imls.gov/api/views/9dh4-qcur/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/005f01b8-b1c2-43f2-8e30-2656ee89e233/9b0708e3-8aba-4508-8e80-f68e363d39b3/data.csv,https://data.ok.gov/sites/default/files/res_2012_annual_cio_study_results_injn-w3x4.csv
Q1,0.415539368713,data/7c2bfe2c-95aa-4ce1-9444-f4eb05a0f6e6/50b460cd-8c90-4a0f-86ce-c16daad411a7/data.csv,https://www.ssa.gov/disabilityresearch/documents/NBSr3puf121509.CSV
Q1,0.0,data/ee8abbcb-a04d-4074-9f4a-2b040e333959/4c2b9bcb-2ed4-44e6-aa21-41c62f2c0193/data.csv,https://data.medicare.gov/api/views/xbz4-gvaz/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/005f01b8-b1c2-43f2-8e30-2656ee89e233/fee60dcd-4f65-4a4d-a1bc-8ae9cf5fd372/data.csv,https://data.ok.gov/sites/default/files/res_2012_annual_cio_survey_result_totals_filtered_view_wpxw-wmu6.csv
Q1,0.0,data/eff1cb14-8d30-43e4-8b0f-18cf5328635e/e9138301-c041-476a-922b-610df7c16fdc/data.csv,http://enterprisecontent-usfs.opendata.arcgis.com/datasets/183f02cd2f374c2bb7969bc4d9901ae7_0.csv
Q1,0.0,data/005f01b8-b1c2-43f2-8e30-2656ee89e233/c8bd8c9a-d406-4076-a71b-100a0ef4515b/data.csv,https://data.ok.gov/sites/default/files/res_2012_annual_cio_study_overall_results_w28v-pwi6.csv
Q1,0.0,data/6c7d84b3-ef26-4323-a069-253b5be3dfdd/ea244f2d-a52b-4a18-b5c3-9b825be3f8c0/data.csv,https://techportal.eere.energy.gov/portal/data/csv/marketing_summaries
Q1,0.0,data/82089af0-4ff0-4682-8631-d0134a02675f/1758de44-002a-4df7-a5ae-5281b88f92e1/data.csv,https://ecos.fws.gov/ServCat/DownloadFile/125256?Reference=44947
Q1,0.0,data/e90003f1-bac1-433b-ac1e-94bac0d2a94b/ab0bdd9b-5604-41b7-9c5d-5998f692c10a/data.csv,https://www.ssa.gov/disabilityresearch/documents/Percent%20of%20Fast-Track%20Receipts.csv
Q1,0.0,data/1964e154-cdcb-425a-beba-d82a758700c9/6f666d26-d12a-43fa-ace1-4368441a6baa/data.csv,https://www.ftc.gov/system/files/attachments/data-sets/2018q1_ftc_civil_penalty_actions_dictionary.csv
Q1,0.0,data/cb499b74-fb98-45a4-9e91-1d9c25c59faa/aa40193f-7cb5-4706-a8a1-624c735052b2/data.csv,https://inventory.data.gov/dataset/62637911-6b62-44c7-aaae-59fc597c96bd/resource/8538dd11-4dbf-4651-b1d0-b58c28c3db27/download/userssharedsdf20112012ideapartcdisputeresolution.csv
Q1,0.0,data/76d95cae-2dd1-4d6e-85a5-59cc8f8719eb/2596fc90-6b76-43a6-b442-d1792a04c842/data.csv,https://www.ers.usda.gov/webdocs/DataFiles/Rural_Atlas_Download_the_Data__18022/53964_RuralAtlasCSVv13.zip?v=42573
Q1,0.0,data/c2145fc3-be93-44db-85eb-ca9efd043bdc/a60442e7-1873-4205-9126-f7b410bd996f/data.csv,https://ecos.fws.gov/ServCat/DownloadFile/132675?Reference=87347
Q1,0.0,data/2b446066-939f-4423-995e-604438d4968a/c7f1507a-bc9a-46d9-88ac-00f89dcff613/data.csv,https://inventory.data.gov/dataset/0e7b98b1-bd0e-44b8-9189-869fff8d0d5c/resource/469774b6-39f2-4547-b795-7a1cb15dcc2a/download/resultsdescriptions.csv
Q1,0.0,data/ad152932-2446-40b8-af62-5b40c6d7d829/7f0ece75-eccd-4ad6-9433-4ab350cd19c0/data.csv,https://www.ftc.gov/system/files/attachments/data-sets/2018q1_ftc_merger_enforcement_actions.csv
Q1,0.0,data/ad152932-2446-40b8-af62-5b40c6d7d829/3d3d61fb-f86b-4759-94ae-632327af6c45/data.csv,https://www.ftc.gov/system/files/attachments/data-sets/2018q1_ftc_merger_enforcement_actions_dictionary.csv
Q1,0.0,data/2d6ec200-e98d-4f52-bb38-b367d0714808/c34c95e4-060c-4c43-8d8d-e6731630378b/data.csv,https://data.medicare.gov/api/views/twwm-t8ug/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/c3cbc8b9-bb85-4ab9-82ea-b0aadbe53530/fc544be1-3eee-46e9-b9b4-8e309e0f0a7b/data.csv,http://www.archives.gov/open/data/37-wht-dataset-conversationlist-2015-09-22.csv
Q1,0.0,data/ea6f7d92-a515-4a6f-a68f-ba9fe6bc75fc/ef0bc645-e896-4527-910c-f117405518e0/data.csv,https://www.va.gov/vetdata/docs/VHA_Facility_Quality_and_Safety_Report_Infrastructure.csv
Q1,0.0,data/ec197a45-2676-4a42-b7d0-30bf3fe0e266/9b949b90-f7d6-40d3-a736-f8fae73b5f66/data.csv,https://data.medicare.gov/api/views/wmm7-vj54/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/d7ef2b78-dbac-4f4a-8b98-60a43122145e/36dfb50f-de1f-4b63-8a1a-c3ed9722aac8/data.csv,https://data.medicare.gov/api/views/tbry-pc2d/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/ff2bd6b6-3305-4cdb-be77-bc2ec2552b0e/2d0fdd42-2b48-4d1c-966d-c5c9cbaaff08/data.csv,https://data.ok.gov/sites/default/files/res_child_reunification_-_line_chart_rgfa-c5jb.csv
Q1,0.0,data/2b446066-939f-4423-995e-604438d4968a/9f045986-4bbc-46d1-be4c-6f39c4b3bac7/data.csv,https://inventory.data.gov/dataset/0e7b98b1-bd0e-44b8-9189-869fff8d0d5c/resource/918cb011-e158-418a-9b48-fced062e0c83/download/programdescriptions.csv
Q1,0.0,data/49db20fc-23ec-40d0-ac36-a8fa5ab9f9b2/96ce4eab-2630-41aa-ae0b-d730f3360645/data.csv,https://data.medicare.gov/api/views/dc76-gh7x/rows.csv?accessType=DOWNLOAD
Q1,0.0,data/b7ec8856-6df6-471c-ac53-c8e32a8c6d53/24e5edd3-f054-41b0-997c-a8721c6313bd/data.csv,http://enterprisecontent-usfs.opendata.arcgis.com/datasets/abfaa910d9194efc908e78a8f1e5a175_1.csv
